geography_code,date,Median (£)
W06000008,Dec 2022,240000.0
W06000009,Dec 2022,220000.0
W06000010,Dec 2022,179995.0
W06000011,Dec 2022,182000.0
W06000012,Dec 2022,145000.0
W06000013,Dec 2022,195000.0
W06000014,Dec 2022,283000.0
W06000015,Dec 2022,254000.0
W06000016,Dec 2022,143200.0
W06000018,Dec 2022,175000.0
W06000019,Dec 2022,130000.0
W06000020,Dec 2022,179950.0
W06000021,Dec 2022,315000.0
W06000022,Dec 2022,210000.0
W06000023,Dec 2022,240000.0
W06000024,Dec 2022,135000.0
E06000001,Mar 2023,130000.0
E06000002,Mar 2023,136500.0
E06000003,Mar 2023,150002.5
E06000004,Mar 2023,163000.0
E06000005,Mar 2023,152000.0
E06000047,Mar 2023,125000.0
E06000057,Mar 2023,185950.0
E08000021,Mar 2023,182500.0
E08000022,Mar 2023,185000.0
E08000023,Mar 2023,147450.0
E08000024,Mar 2023,134000.0
E08000037,Mar 2023,150000.0
E06000006,Mar 2023,174750.0
E06000007,Mar 2023,246000.0
E06000008,Mar 2023,137000.0
E06000009,Mar 2023,131250.0
E06000049,Mar 2023,270000.0
E06000050,Mar 2023,247250.0
E07000026,Mar 2023,167750.0
E07000027,Mar 2023,143750.0
E07000028,Mar 2023,155000.0
E07000029,Mar 2023,138750.0
E07000030,Mar 2023,250100.0
E07000031,Mar 2023,285000.0
E07000117,Mar 2023,116000.0
E07000118,Mar 2023,200000.0
E07000119,Mar 2023,229950.0
E07000120,Mar 2023,127000.0
E07000121,Mar 2023,185500.0
E07000122,Mar 2023,134000.0
E07000123,Mar 2023,160000.0
E07000124,Mar 2023,260000.0
E07000125,Mar 2023,170000.0
E07000126,Mar 2023,195000.0
E07000127,Mar 2023,210000.0
E07000128,Mar 2023,182000.0
E08000001,Mar 2023,180000.0
E08000002,Mar 2023,227000.0
E08000003,Mar 2023,231000.0
E08000004,Mar 2023,180000.0
E08000005,Mar 2023,181600.0
E08000006,Mar 2023,223000.0
E08000007,Mar 2023,291000.0
E08000008,Mar 2023,195000.0
E08000009,Mar 2023,360000.0
E08000010,Mar 2023,175000.0
E08000011,Mar 2023,170000.0
E08000012,Mar 2023,161000.0
E08000013,Mar 2023,167500.0
E08000014,Mar 2023,210000.0
E08000015,Mar 2023,200000.0
E06000010,Mar 2023,131000.0
E06000011,Mar 2023,210000.0
E06000012,Mar 2023,152000.0
E06000013,Mar 2023,169997.5
E06000014,Mar 2023,300000.0
E07000163,Mar 2023,260000.0
E07000164,Mar 2023,265000.0
E07000165,Mar 2023,325000.0
E07000166,Mar 2023,263000.0
E07000167,Mar 2023,284995.0
E07000168,Mar 2023,195000.0
E07000169,Mar 2023,250000.0
E08000016,Mar 2023,159000.0
E08000017,Mar 2023,155000.0
E08000018,Mar 2023,174000.0
E08000019,Mar 2023,200000.0
E08000032,Mar 2023,160000.0
E08000033,Mar 2023,165000.0
E08000034,Mar 2023,187000.0
E08000035,Mar 2023,230000.0
E08000036,Mar 2023,185000.0
E06000015,Mar 2023,195000.0
E06000016,Mar 2023,230000.0
E06000017,Mar 2023,325000.0
E06000018,Mar 2023,185000.0
E07000032,Mar 2023,220000.0
E07000033,Mar 2023,165995.0
E07000034,Mar 2023,183000.0
E07000035,Mar 2023,328997.5
E07000036,Mar 2023,208000.0
E07000037,Mar 2023,249000.0
E07000038,Mar 2023,240000.0
E07000039,Mar 2023,239950.0
E07000129,Mar 2023,275000.0
E07000130,Mar 2023,270000.0
E07000131,Mar 2023,325000.0
E07000132,Mar 2023,251750.0
E07000133,Mar 2023,255000.0
E07000134,Mar 2023,260000.0
E07000135,Mar 2023,265000.0
E07000136,Mar 2023,199000.0
E07000137,Mar 2023,220000.0
E07000138,Mar 2023,180000.0
E07000139,Mar 2023,240000.0
E07000140,Mar 2023,240000.0
E07000141,Mar 2023,255000.0
E07000142,Mar 2023,225000.0
E06000061,Mar 2023,253750.0
E06000062,Mar 2023,290000.0
E07000170,Mar 2023,182700.0
E07000171,Mar 2023,190000.0
E07000172,Mar 2023,235000.0
E07000173,Mar 2023,235000.0
E07000174,Mar 2023,176995.0
E07000175,Mar 2023,228000.0
E07000176,Mar 2023,331500.0
E06000019,Mar 2023,291000.0
E06000020,Mar 2023,216000.0
E06000021,Mar 2023,140000.0
E06000051,Mar 2023,265740.0
E07000192,Mar 2023,215000.0
E07000193,Mar 2023,210000.0
E07000194,Mar 2023,299997.5
E07000195,Mar 2023,180000.0
E07000196,Mar 2023,280000.0
E07000197,Mar 2023,245000.0
E07000198,Mar 2023,210000.0
E07000199,Mar 2023,234472.5
E07000218,Mar 2023,250000.0
E07000219,Mar 2023,227000.0
E07000220,Mar 2023,280000.0
E07000221,Mar 2023,375000.0
E07000222,Mar 2023,343650.0
E07000234,Mar 2023,340000.0
E07000235,Mar 2023,325000.0
E07000236,Mar 2023,242000.0
E07000237,Mar 2023,250000.0
E07000238,Mar 2023,324997.5
E07000239,Mar 2023,230000.0
E08000025,Mar 2023,225000.0
E08000026,Mar 2023,220000.0
E08000027,Mar 2023,217750.0
E08000028,Mar 2023,195000.0
E08000029,Mar 2023,332975.0
E08000030,Mar 2023,200000.0
E08000031,Mar 2023,195000.0
E06000031,Mar 2023,235000.0
E06000032,Mar 2023,310000.0
E06000033,Mar 2023,340000.0
E06000034,Mar 2023,350000.0
E06000055,Mar 2023,330000.0
E06000056,Mar 2023,362500.0
E07000008,Mar 2023,492750.0
E07000009,Mar 2023,330000.0
E07000010,Mar 2023,237500.0
E07000011,Mar 2023,312000.0
E07000012,Mar 2023,425000.0
E07000066,Mar 2023,360000.0
E07000067,Mar 2023,335000.0
E07000068,Mar 2023,472500.0
E07000069,Mar 2023,370000.0
E07000070,Mar 2023,395000.0
E07000071,Mar 2023,320500.0
E07000072,Mar 2023,511750.0
E07000073,Mar 2023,330000.0
E07000074,Mar 2023,385000.0
E07000075,Mar 2023,402750.0
E07000076,Mar 2023,280000.0
E07000077,Mar 2023,465000.0
E07000095,Mar 2023,435000.0
E07000096,Mar 2023,440000.0
E07000098,Mar 2023,565000.0
E07000099,Mar 2023,407000.0
E07000102,Mar 2023,580000.0
E07000103,Mar 2023,420000.0
E07000143,Mar 2023,265000.0
E07000144,Mar 2023,315000.0
E07000145,Mar 2023,222000.0
E07000146,Mar 2023,275000.0
E07000147,Mar 2023,315000.0
E07000148,Mar 2023,235000.0
E07000149,Mar 2023,315000.0
E07000200,Mar 2023,338000.0
E07000202,Mar 2023,240000.0
E07000203,Mar 2023,312750.0
E07000240,Mar 2023,633500.0
E07000241,Mar 2023,445000.0
E07000242,Mar 2023,450000.0
E07000243,Mar 2023,335000.0
E07000244,Mar 2023,295000.0
E07000245,Mar 2023,287750.0
E09000001,Mar 2023,790000.0
E09000002,Mar 2023,380000.0
E09000003,Mar 2023,615000.0
E09000004,Mar 2023,425000.0
E09000005,Mar 2023,565000.0
E09000006,Mar 2023,525000.0
E09000007,Mar 2023,770000.0
E09000008,Mar 2023,430000.0
E09000009,Mar 2023,550000.0
E09000010,Mar 2023,475000.0
E09000011,Mar 2023,470000.0
E09000012,Mar 2023,600000.0
E09000013,Mar 2023,770000.0
E09000014,Mar 2023,585000.0
E09000015,Mar 2023,568750.0
E09000016,Mar 2023,450000.0
E09000017,Mar 2023,490000.0
E09000018,Mar 2023,490000.0
E09000019,Mar 2023,657500.0
E09000020,Mar 2023,1357500.0
E09000021,Mar 2023,571000.0
E09000022,Mar 2023,550000.0
E09000023,Mar 2023,477500.0
E09000024,Mar 2023,565000.0
E09000025,Mar 2023,435000.0
E09000026,Mar 2023,500000.0
E09000027,Mar 2023,749950.0
E09000028,Mar 2023,550000.0
E09000029,Mar 2023,455500.0
E09000030,Mar 2023,500000.0
E09000031,Mar 2023,525000.0
E09000032,Mar 2023,685000.0
E09000033,Mar 2023,965000.0
E06000035,Mar 2023,303000.0
E06000036,Mar 2023,387750.0
E06000037,Mar 2023,395500.0
E06000038,Mar 2023,345000.0
E06000039,Mar 2023,371000.0
E06000040,Mar 2023,540000.0
E06000041,Mar 2023,490000.0
E06000042,Mar 2023,335000.0
E06000043,Mar 2023,439750.0
E06000044,Mar 2023,260000.0
E06000045,Mar 2023,260000.0
E06000046,Mar 2023,275000.0
E06000060,Mar 2023,453000.0
E07000061,Mar 2023,295000.0
E07000062,Mar 2023,300000.0
E07000063,Mar 2023,400000.0
E07000064,Mar 2023,365000.0
E07000065,Mar 2023,390000.0
E07000084,Mar 2023,350000.0
E07000085,Mar 2023,440000.0
E07000086,Mar 2023,337000.0
E07000087,Mar 2023,350000.0
E07000088,Mar 2023,255500.0
E07000089,Mar 2023,470000.0
E07000090,Mar 2023,325000.0
E07000091,Mar 2023,399950.0
E07000092,Mar 2023,350000.0
E07000093,Mar 2023,372000.0
E07000094,Mar 2023,494475.0
E07000105,Mar 2023,340000.0
E07000106,Mar 2023,365000.0
E07000107,Mar 2023,380000.0
E07000108,Mar 2023,310000.0
E07000109,Mar 2023,360000.0
E07000110,Mar 2023,365000.0
E07000111,Mar 2023,490000.0
E07000112,Mar 2023,317500.0
E07000113,Mar 2023,305000.0
E07000114,Mar 2023,315000.0
E07000115,Mar 2023,420000.0
E07000116,Mar 2023,450000.0
E07000177,Mar 2023,350000.0
E07000178,Mar 2023,450000.0
E07000179,Mar 2023,445000.0
E07000180,Mar 2023,390000.0
E07000181,Mar 2023,380000.0
E07000207,Mar 2023,665000.0
E07000208,Mar 2023,565000.0
E07000209,Mar 2023,505000.0
E07000210,Mar 2023,580000.0
E07000211,Mar 2023,485000.0
E07000212,Mar 2023,466000.0
E07000213,Mar 2023,449250.0
E07000214,Mar 2023,455000.0
E07000215,Mar 2023,500000.0
E07000216,Mar 2023,555000.0
E07000217,Mar 2023,465750.0
E07000223,Mar 2023,390000.0
E07000224,Mar 2023,350000.0
E07000225,Mar 2023,430000.0
E07000226,Mar 2023,340000.0
E07000227,Mar 2023,440000.0
E07000228,Mar 2023,434500.0
E07000229,Mar 2023,360000.0
E06000022,Mar 2023,382000.0
E06000023,Mar 2023,347999.0
E06000024,Mar 2023,320000.0
E06000025,Mar 2023,332000.0
E06000026,Mar 2023,214000.0
E06000027,Mar 2023,250000.0
E06000030,Mar 2023,265000.0
E06000052,Mar 2023,297000.0
E06000053,Mar 2023,572500.0
E06000054,Mar 2023,325000.0
E06000058,Mar 2023,343000.0
E06000059,Mar 2023,352000.0
E07000040,Mar 2023,350000.0
E07000041,Mar 2023,300000.0
E07000042,Mar 2023,300000.0
E07000043,Mar 2023,305000.0
E07000044,Mar 2023,400000.0
E07000045,Mar 2023,300000.0
E07000046,Mar 2023,295500.0
E07000047,Mar 2023,300000.0
E07000078,Mar 2023,325000.0
E07000079,Mar 2023,450000.0
E07000080,Mar 2023,285000.0
E07000081,Mar 2023,245000.0
E07000082,Mar 2023,327500.0
E07000083,Mar 2023,310000.0
E07000187,Mar 2023,321000.0
E07000188,Mar 2023,270000.0
E07000189,Mar 2023,270000.0
E07000246,Mar 2023,285000.0
W06000001,Mar 2023,235000.0
W06000002,Mar 2023,185000.0
W06000003,Mar 2023,210000.0
W06000004,Mar 2023,185500.0
W06000005,Mar 2023,200000.0
W06000006,Mar 2023,182000.0
W06000008,Mar 2023,242000.0
W06000009,Mar 2023,225000.0
W06000010,Mar 2023,180000.0
W06000011,Mar 2023,185000.0
W06000012,Mar 2023,148000.0
W06000013,Mar 2023,195000.0
W06000014,Mar 2023,280000.0
W06000015,Mar 2023,257500.0
W06000016,Mar 2023,145000.0
W06000018,Mar 2023,175000.0
W06000019,Mar 2023,132500.0
W06000020,Mar 2023,180000.0
W06000021,Mar 2023,320000.0
W06000022,Mar 2023,215000.0
W06000023,Mar 2023,242997.5
W06000024,Mar 2023,135000.0
E47000001,Dec 1995,43500.0
E47000003,Dec 1995,45000.0
E47000006,Dec 1995,42950.0
E47000007,Dec 1995,46250.0
E47000008,Dec 1995,57000.0
E47000009,Dec 1995,53750.0
E47000010,Dec 1995,39500.0
E47000011,Dec 1995,46000.0
E47000001,Mar 1996,43000.0
E47000003,Mar 1996,45000.0
E47000006,Mar 1996,43000.0
E47000007,Mar 1996,46000.0
E47000008,Mar 1996,57000.0
E47000009,Mar 1996,54000.0
E47000010,Mar 1996,39500.0
E47000011,Mar 1996,46000.0
E47000001,Jun 1996,43250.0
E47000003,Jun 1996,45000.0
E47000006,Jun 1996,43500.0
E47000007,Jun 1996,46000.0
E47000008,Jun 1996,57000.0
E47000009,Jun 1996,54500.0
E47000010,Jun 1996,39950.0
E47000011,Jun 1996,46000.0
E47000001,Sep 1996,43950.0
E47000003,Sep 1996,45500.0
E47000006,Sep 1996,44000.0
E47000007,Sep 1996,46950.0
E47000008,Sep 1996,58000.0
E47000009,Sep 1996,55000.0
E47000010,Sep 1996,40000.0
E47000011,Sep 1996,47000.0
E47000001,Dec 1996,44000.0
E47000003,Dec 1996,46000.0
E47000006,Dec 1996,44995.0
E47000007,Dec 1996,47500.0
E47000008,Dec 1996,58500.0
E47000009,Dec 1996,55995.0
E47000010,Dec 1996,40550.0
E47000011,Dec 1996,48000.0
E47000001,Mar 1997,45000.0
E47000003,Mar 1997,46950.0
E47000006,Mar 1997,45000.0
E47000007,Mar 1997,48000.0
E47000008,Mar 1997,59000.0
E47000009,Mar 1997,56500.0
E47000010,Mar 1997,41500.0
E47000011,Mar 1997,49000.0
E47000001,Jun 1997,45400.0
E47000003,Jun 1997,47500.0
E47000006,Jun 1997,45700.0
E47000007,Jun 1997,48750.0
E47000008,Jun 1997,59995.0
E47000009,Jun 1997,58000.0
E47000010,Jun 1997,42000.0
E47000011,Jun 1997,49950.0
E47000001,Sep 1997,46200.0
E47000003,Sep 1997,48000.0
E47000006,Sep 1997,46000.0
E47000007,Sep 1997,49500.0
E47000008,Sep 1997,60000.0
E47000009,Sep 1997,58901.0
E47000010,Sep 1997,43000.0
E47000011,Sep 1997,50100.0
E47000001,Dec 1997,47000.0
E47000003,Dec 1997,48500.0
E47000006,Dec 1997,46950.0
E47000007,Dec 1997,49950.0
E47000008,Dec 1997,62500.0
E47000009,Dec 1997,59950.0
E47000010,Dec 1997,43500.0
E47000011,Dec 1997,50995.0
E47000001,Mar 1998,47000.0
E47000003,Mar 1998,49000.0
E47000006,Mar 1998,47000.0
E47000007,Mar 1998,50000.0
E47000008,Mar 1998,63700.0
E47000009,Mar 1998,60000.0
E47000010,Mar 1998,43950.0
E47000011,Mar 1998,51500.0
E47000001,Jun 1998,47750.0
E47000003,Jun 1998,49500.0
E47000006,Jun 1998,47000.0
E47000007,Jun 1998,50750.0
E47000008,Jun 1998,64950.0
E47000009,Jun 1998,61497.5
E47000010,Jun 1998,43950.0
E47000011,Jun 1998,52000.0
E47000001,Sep 1998,48000.0
E47000003,Sep 1998,49950.0
E47000006,Sep 1998,47000.0
E47000007,Sep 1998,51825.0
E47000008,Sep 1998,65000.0
E47000009,Sep 1998,63750.0
E47000010,Sep 1998,44000.0
E47000011,Sep 1998,52950.0
E47000001,Dec 1998,48500.0
E47000003,Dec 1998,50000.0
E47000006,Dec 1998,47450.0
E47000007,Dec 1998,52000.0
E47000008,Dec 1998,67000.0
E47000009,Dec 1998,65200.0
E47000010,Dec 1998,44000.0
E47000011,Dec 1998,54000.0
E47000001,Mar 1999,49000.0
E47000003,Mar 1999,50000.0
E47000006,Mar 1999,47500.0
E47000007,Mar 1999,52500.0
E47000008,Mar 1999,68000.0
E47000009,Mar 1999,66950.0
E47000010,Mar 1999,44850.0
E47000011,Mar 1999,54000.0
E47000001,Jun 1999,49450.0
E47000003,Jun 1999,51000.0
E47000006,Jun 1999,48000.0
E47000007,Jun 1999,53000.0
E47000008,Jun 1999,69995.0
E47000009,Jun 1999,68500.0
E47000010,Jun 1999,45000.0
E47000011,Jun 1999,55000.0
E47000001,Sep 1999,50000.0
E47000003,Sep 1999,52000.0
E47000006,Sep 1999,48950.0
E47000007,Sep 1999,54000.0
E47000008,Sep 1999,72500.0
E47000009,Sep 1999,71000.0
E47000010,Sep 1999,45750.0
E47000011,Sep 1999,56500.0
E47000001,Dec 1999,51000.0
E47000003,Dec 1999,52972.5
E47000006,Dec 1999,49000.0
E47000007,Dec 1999,55000.0
E47000008,Dec 1999,74250.0
E47000009,Dec 1999,74225.0
E47000010,Dec 1999,46950.0
E47000011,Dec 1999,57000.0
E47000001,Mar 2000,52000.0
E47000003,Mar 2000,53500.0
E47000006,Mar 2000,49500.0
E47000007,Mar 2000,56500.0
E47000008,Mar 2000,75250.0
E47000009,Mar 2000,76500.0
E47000010,Mar 2000,47000.0
E47000011,Mar 2000,58000.0
E47000001,Jun 2000,52750.0
E47000003,Jun 2000,54000.0
E47000006,Jun 2000,50000.0
E47000007,Jun 2000,57500.0
E47000008,Jun 2000,78000.0
E47000009,Jun 2000,79950.0
E47000010,Jun 2000,47500.0
E47000011,Jun 2000,58000.0
E47000001,Sep 2000,53000.0
E47000003,Sep 2000,55000.0
E47000006,Sep 2000,50000.0
E47000007,Sep 2000,58500.0
E47000008,Sep 2000,80000.0
E47000009,Sep 2000,82250.0
E47000010,Sep 2000,47907.5
E47000011,Sep 2000,58000.0
E47000001,Dec 2000,54000.0
E47000003,Dec 2000,55500.0
E47000006,Dec 2000,50995.0
E47000007,Dec 2000,59500.0
E47000008,Dec 2000,84000.0
E47000009,Dec 2000,85000.0
E47000010,Dec 2000,47500.0
E47000011,Dec 2000,58500.0
E47000001,Mar 2001,54950.0
E47000003,Mar 2001,56000.0
E47000006,Mar 2001,50500.0
E47000007,Mar 2001,59950.0
E47000008,Mar 2001,85000.0
E47000009,Mar 2001,87000.0
E47000010,Mar 2001,47000.0
E47000011,Mar 2001,58700.0
E47000001,Jun 2001,55500.0
E47000003,Jun 2001,57000.0
E47000006,Jun 2001,51500.0
E47000007,Jun 2001,62000.0
E47000008,Jun 2001,87500.0
E47000009,Jun 2001,90000.0
E47000010,Jun 2001,47500.0
E47000011,Jun 2001,59950.0
E47000001,Sep 2001,57500.0
E47000003,Sep 2001,58000.0
E47000006,Sep 2001,52500.0
E47000007,Sep 2001,65000.0
E47000008,Sep 2001,90000.0
E47000009,Sep 2001,95000.0
E47000010,Sep 2001,48450.0
E47000011,Sep 2001,60000.0
E47000001,Dec 2001,58500.0
E47000003,Dec 2001,59000.0
E47000006,Dec 2001,54000.0
E47000007,Dec 2001,67000.0
E47000008,Dec 2001,93000.0
E47000009,Dec 2001,97500.0
E47000010,Dec 2001,49000.0
E47000011,Dec 2001,61500.0
E47000001,Mar 2002,59950.0
E47000003,Mar 2002,59950.0
E47000006,Mar 2002,55000.0
E47000007,Mar 2002,69000.0
E47000008,Mar 2002,97000.0
E47000009,Mar 2002,100000.0
E47000010,Mar 2002,50000.0
E47000011,Mar 2002,63680.0
E47000001,Jun 2002,61000.0
E47000003,Jun 2002,62000.0
E47000006,Jun 2002,56950.0
E47000007,Jun 2002,72500.0
E47000008,Jun 2002,103000.0
E47000009,Jun 2002,108000.0
E47000010,Jun 2002,52000.0
E47000011,Jun 2002,65500.0
E47000001,Sep 2002,65000.0
E47000003,Sep 2002,65000.0
E47000006,Sep 2002,58000.0
E47000007,Sep 2002,76900.0
E47000008,Sep 2002,110000.0
E47000009,Sep 2002,116000.0
E47000010,Sep 2002,53500.0
E47000011,Sep 2002,69000.0
E47000001,Dec 2002,68500.0
E47000003,Dec 2002,68500.0
E47000006,Dec 2002,59950.0
E47000007,Dec 2002,80500.0
E47000008,Dec 2002,116000.0
E47000009,Dec 2002,123000.0
E47000010,Dec 2002,55950.0
E47000011,Dec 2002,74000.0
E47000001,Mar 2003,71000.0
E47000003,Mar 2003,71500.0
E47000006,Mar 2003,59995.0
E47000007,Mar 2003,84950.0
E47000008,Mar 2003,120000.0
E47000009,Mar 2003,128500.0
E47000010,Mar 2003,57950.0
E47000011,Mar 2003,76000.0
E47000001,Jun 2003,74000.0
E47000003,Jun 2003,75500.0
E47000006,Jun 2003,63000.0
E47000007,Jun 2003,88500.0
E47000008,Jun 2003,125000.0
E47000009,Jun 2003,134950.0
E47000010,Jun 2003,59950.0
E47000011,Jun 2003,81000.0
E47000001,Sep 2003,77950.0
E47000003,Sep 2003,80500.0
E47000006,Sep 2003,67995.0
E47000007,Sep 2003,92500.0
E47000008,Sep 2003,130000.0
E47000009,Sep 2003,139000.0
E47000010,Sep 2003,65000.0
E47000011,Sep 2003,87000.0
E47000001,Dec 2003,82500.0
E47000003,Dec 2003,86000.0
E47000006,Dec 2003,72950.0
E47000007,Dec 2003,98000.0
E47000008,Dec 2003,135000.0
E47000009,Dec 2003,141972.5
E47000010,Dec 2003,70000.0
E47000011,Dec 2003,92500.0
E47000001,Mar 2004,85000.0
E47000003,Mar 2004,90000.0
E47000006,Mar 2004,75500.0
E47000007,Mar 2004,103000.0
E47000008,Mar 2004,139995.0
E47000009,Mar 2004,143785.0
E47000010,Mar 2004,74500.0
E47000011,Mar 2004,97950.0
E47000001,Jun 2004,90000.0
E47000003,Jun 2004,95500.0
E47000006,Jun 2004,80000.0
E47000007,Jun 2004,109000.0
E47000008,Jun 2004,145000.0
E47000009,Jun 2004,147000.0
E47000010,Jun 2004,80000.0
E47000011,Jun 2004,107000.0
E47000001,Sep 2004,97000.0
E47000003,Sep 2004,102000.0
E47000006,Sep 2004,85000.0
E47000007,Sep 2004,115000.0
E47000008,Sep 2004,148000.0
E47000009,Sep 2004,152000.0
E47000010,Sep 2004,85000.0
E47000011,Sep 2004,115000.0
E47000001,Dec 2004,102500.0
E47000003,Dec 2004,107950.0
E47000006,Dec 2004,86595.0
E47000007,Dec 2004,119000.0
E47000008,Dec 2004,151558.5
E47000009,Dec 2004,155000.0
E47000010,Dec 2004,89950.0
E47000011,Dec 2004,120000.0
E47000001,Mar 2005,107995.0
E47000003,Mar 2005,111972.5
E47000006,Mar 2005,89950.0
E47000007,Mar 2005,121000.0
E47000008,Mar 2005,154995.0
E47000009,Mar 2005,158000.0
E47000010,Mar 2005,92500.0
E47000011,Mar 2005,122995.0
E47000001,Jun 2005,111135.0
E47000003,Jun 2005,115000.0
E47000006,Jun 2005,90000.0
E47000007,Jun 2005,122950.0
E47000008,Jun 2005,158000.0
E47000009,Jun 2005,160000.0
E47000010,Jun 2005,95000.0
E47000011,Jun 2005,125000.0
E47000001,Sep 2005,114450.0
E47000003,Sep 2005,117000.0
E47000006,Sep 2005,94950.0
E47000007,Sep 2005,123500.0
E47000008,Sep 2005,160000.0
E47000009,Sep 2005,160000.0
E47000010,Sep 2005,97950.0
E47000011,Sep 2005,122500.0
E47000001,Dec 2005,116950.0
E47000003,Dec 2005,119000.0
E47000006,Dec 2005,100000.0
E47000007,Dec 2005,124000.0
E47000008,Dec 2005,162000.0
E47000009,Dec 2005,160000.0
E47000010,Dec 2005,100000.0
E47000011,Dec 2005,124972.5
E47000001,Mar 2006,119000.0
E47000003,Mar 2006,119950.0
E47000006,Mar 2006,105000.0
E47000007,Mar 2006,125000.0
E47000008,Mar 2006,162000.0
E47000009,Mar 2006,160000.0
E47000010,Mar 2006,102500.0
E47000011,Mar 2006,125000.0
E47000001,Jun 2006,120000.0
E47000003,Jun 2006,120000.0
E47000006,Jun 2006,109995.0
E47000007,Jun 2006,126000.0
E47000008,Jun 2006,163160.0
E47000009,Jun 2006,162500.0
E47000010,Jun 2006,105000.0
E47000011,Jun 2006,130000.0
E47000001,Sep 2006,123997.5
E47000003,Sep 2006,124999.0
E47000006,Sep 2006,111000.0
E47000007,Sep 2006,128000.0
E47000008,Sep 2006,165000.0
E47000009,Sep 2006,166000.0
E47000010,Sep 2006,107500.0
E47000011,Sep 2006,134325.0
E47000001,Dec 2006,125000.0
E47000003,Dec 2006,127000.0
E47000006,Dec 2006,115000.0
E47000007,Dec 2006,130000.0
E47000008,Dec 2006,169000.0
E47000009,Dec 2006,170000.0
E47000010,Dec 2006,109995.0
E47000011,Dec 2006,135000.0
E47000001,Mar 2007,127950.0
E47000003,Mar 2007,128500.0
E47000006,Mar 2007,117000.0
E47000007,Mar 2007,131000.0
E47000008,Mar 2007,171000.0
E47000009,Mar 2007,175000.0
E47000010,Mar 2007,110000.0
E47000011,Mar 2007,137000.0
E47000001,Jun 2007,130000.0
E47000003,Jun 2007,130000.0
E47000006,Jun 2007,119000.0
E47000007,Jun 2007,133000.0
E47000008,Jun 2007,175000.0
E47000009,Jun 2007,179000.0
E47000010,Jun 2007,111000.0
E47000011,Jun 2007,138000.0
E47000001,Sep 2007,131000.0
E47000003,Sep 2007,133000.0
E47000006,Sep 2007,120000.0
E47000007,Sep 2007,134500.0
E47000008,Sep 2007,178775.0
E47000009,Sep 2007,183500.0
E47000010,Sep 2007,112000.0
E47000011,Sep 2007,138000.0
E47000001,Dec 2007,132500.0
E47000003,Dec 2007,135000.0
E47000006,Dec 2007,121000.0
E47000007,Dec 2007,135000.0
E47000008,Dec 2007,180000.0
E47000009,Dec 2007,187000.0
E47000010,Dec 2007,113000.0
E47000011,Dec 2007,139000.0
E47000001,Mar 2008,133000.0
E47000003,Mar 2008,135000.0
E47000006,Mar 2008,121500.0
E47000007,Mar 2008,135000.0
E47000008,Mar 2008,183500.0
E47000009,Mar 2008,189000.0
E47000010,Mar 2008,113000.0
E47000011,Mar 2008,139950.0
E47000001,Jun 2008,131500.0
E47000003,Jun 2008,135000.0
E47000006,Jun 2008,121000.0
E47000007,Jun 2008,135000.0
E47000008,Jun 2008,183500.0
E47000009,Jun 2008,187000.0
E47000010,Jun 2008,113500.0
E47000011,Jun 2008,139950.0
E47000001,Sep 2008,130000.0
E47000003,Sep 2008,132500.0
E47000006,Sep 2008,120000.0
E47000007,Sep 2008,133000.0
E47000008,Sep 2008,180500.0
E47000009,Sep 2008,183000.0
E47000010,Sep 2008,113625.0
E47000011,Sep 2008,140000.0
E47000001,Dec 2008,125000.0
E47000003,Dec 2008,127972.5
E47000006,Dec 2008,119000.0
E47000007,Dec 2008,130000.0
E47000008,Dec 2008,175000.0
E47000009,Dec 2008,177750.0
E47000010,Dec 2008,110000.0
E47000011,Dec 2008,138000.0
E47000001,Mar 2009,124950.0
E47000003,Mar 2009,125000.0
E47000006,Mar 2009,117601.0
E47000007,Mar 2009,128000.0
E47000008,Mar 2009,172500.0
E47000009,Mar 2009,175000.0
E47000010,Mar 2009,110000.0
E47000011,Mar 2009,137500.0
E47000001,Jun 2009,121095.0
E47000003,Jun 2009,124850.0
E47000006,Jun 2009,115050.0
E47000007,Jun 2009,125000.0
E47000008,Jun 2009,170000.0
E47000009,Jun 2009,170000.0
E47000010,Jun 2009,107997.5
E47000011,Jun 2009,135000.0
E47000001,Sep 2009,120000.0
E47000003,Sep 2009,124995.0
E47000006,Sep 2009,117500.0
E47000007,Sep 2009,125000.0
E47000008,Sep 2009,170000.0
E47000009,Sep 2009,170000.0
E47000010,Sep 2009,107750.0
E47000011,Sep 2009,132000.0
E47000001,Dec 2009,125000.0
E47000003,Dec 2009,126000.0
E47000006,Dec 2009,120000.0
E47000007,Dec 2009,127000.0
E47000008,Dec 2009,170000.0
E47000009,Dec 2009,170000.0
E47000010,Dec 2009,110000.0
E47000011,Dec 2009,135725.0
E47000001,Mar 2010,125000.0
E47000003,Mar 2010,127500.0
E47000006,Mar 2010,120000.0
E47000007,Mar 2010,127000.0
E47000008,Mar 2010,175000.0
E47000009,Mar 2010,175000.0
E47000010,Mar 2010,111250.0
E47000011,Mar 2010,137000.0
E47000001,Jun 2010,125000.0
E47000003,Jun 2010,130000.0
E47000006,Jun 2010,121000.0
E47000007,Jun 2010,129995.0
E47000008,Jun 2010,178000.0
E47000009,Jun 2010,175000.0
E47000010,Jun 2010,112500.0
E47000011,Jun 2010,140000.0
E47000001,Sep 2010,125000.0
E47000003,Sep 2010,130000.0
E47000006,Sep 2010,121000.0
